Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","1981","1981","t","270","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","1982","1982","t","270","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","1983","1983","t","220","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","1984","1984","t","320","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","1985","1985","t","0","E","Estimated value",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","1986","1986","t","0","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","1987","1987","t","0","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","1988","1988","t","0","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","1989","1989","t","0","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","1990","1990","t","0","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","1991","1991","t","0","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","1992","1992","t","0","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","1993","1993","t","78","I","Imputed value",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","1994","1994","t","151","I","Imputed value",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","1995","1995","t","250","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","1996","1996","t","250","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","1997","1997","t","250","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","1998","1998","t","300","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","1999","1999","t","300","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","2000","2000","t","279","I","Imputed value",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","2001","2001","t","248","I","Imputed value",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","2002","2002","t","191","I","Imputed value",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","2003","2003","t","200","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","2004","2004","t","312","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","2005","2005","t","345","A","Official figure",""
"QCL","Crops and livestock products","474","Martinique","5510","Production","01520.01","Cassava, fresh","2006","2006","t","345","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1961","1961","t","306","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1962","1962","t","566","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1963","1963","t","606","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1964","1964","t","200","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1965","1965","t","269","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1966","1966","t","348","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1967","1967","t","454","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1968","1968","t","241","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1969","1969","t","239","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1970","1970","t","249","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1971","1971","t","252","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1972","1972","t","248","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1973","1973","t","433","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1974","1974","t","271","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1975","1975","t","211","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1976","1976","t","260","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1977","1977","t","226","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1978","1978","t","246","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1979","1979","t","182","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1980","1980","t","86","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1981","1981","t","75","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1982","1982","t","80","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1983","1983","t","200","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1984","1984","t","275","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1985","1985","t","320","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1986","1986","t","350","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1987","1987","t","285","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1988","1988","t","315","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1989","1989","t","210","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1990","1990","t","190","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1991","1991","t","190","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1992","1992","t","210","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1993","1993","t","224","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1994","1994","t","150","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1995","1995","t","140","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1996","1996","t","140","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1997","1997","t","200","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1998","1998","t","165","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","1999","1999","t","111","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","2000","2000","t","151","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","2001","2001","t","186","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","2002","2002","t","140","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","2003","2003","t","130","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","2004","2004","t","225","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","2005","2005","t","206","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","2006","2006","t","230","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","2007","2007","t","240","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","2008","2008","t","300","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","2009","2009","t","440","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","2010","2010","t","449","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","2011","2011","t","300","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","2012","2012","t","500","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","2013","2013","t","507","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","2014","2014","t","466","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","2015","2015","t","894","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","2016","2016","t","573.9","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","2017","2017","t","465","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","2018","2018","t","681","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","2019","2019","t","715","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","2020","2020","t","596","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","2021","2021","t","1111","A","Official figure",""
"QCL","Crops and livestock products","480","Mauritius","5510","Production","01520.01","Cassava, fresh","2022","2022","t","1276","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1961","1961","t","30000","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1962","1962","t","30000","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1963","1963","t","30000","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1964","1964","t","32000","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1965","1965","t","34000","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1966","1966","t","36000","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1967","1967","t","38000","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1968","1968","t","40000","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1969","1969","t","40000","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1970","1970","t","43000","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1971","1971","t","46000","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1972","1972","t","49000","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1973","1973","t","52000","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1974","1974","t","55000","E","Estimated value",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1975","1975","t","56113","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1976","1976","t","67560","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1977","1977","t","66157","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1978","1978","t","38836","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1979","1979","t","32605","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1980","1980","t","7542","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1981","1981","t","334","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1982","1982","t","1568","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1983","1983","t","2115","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1984","1984","t","9775","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1985","1985","t","1908","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1986","1986","t","1064","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1987","1987","t","907","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1988","1988","t","11223","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1989","1989","t","2626","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1990","1990","t","3073","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1991","1991","t","386","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1992","1992","t","1342","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1993","1993","t","1128","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1994","1994","t","3334","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1995","1995","t","1688","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1996","1996","t","1127","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1997","1997","t","5454","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1998","1998","t","11096","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","1999","1999","t","19730","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","2000","2000","t","18352","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","2001","2001","t","23686","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","2002","2002","t","25532","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","2003","2003","t","13008","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","2004","2004","t","18928","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","2005","2005","t","12736","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","2006","2006","t","20661","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","2007","2007","t","15159","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","2008","2008","t","13640","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","2009","2009","t","18432","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","2010","2010","t","18750","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","2011","2011","t","18899","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","2012","2012","t","18533","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","2013","2013","t","24302","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","2014","2014","t","18135","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","2015","2015","t","22217.6","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","2016","2016","t","20978","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","2017","2017","t","18989.49","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","2018","2018","t","26024.05","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","2019","2019","t","27153","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","2020","2020","t","26696.48","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","2021","2021","t","26730.97","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01520.01","Cassava, fresh","2022","2022","t","26892.46","A","Official figure",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","1991","1991","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","1992","1992","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","1993","1993","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","1994","1994","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","1995","1995","t","11800","E","Estimated value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","1996","1996","t","11826.94","I","Imputed value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","1997","1997","t","11822.15","I","Imputed value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","1998","1998","t","11815","I","Imputed value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","1999","1999","t","11804.74","I","Imputed value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","2000","2000","t","11790.41","I","Imputed value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","2001","2001","t","11770.76","I","Imputed value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","2002","2002","t","11744.16","I","Imputed value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","2003","2003","t","11708.54","I","Imputed value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","2004","2004","t","11661.23","I","Imputed value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","2005","2005","t","11598.9","I","Imputed value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","2006","2006","t","11517.38","I","Imputed value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","2007","2007","t","12000","E","Estimated value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","2008","2008","t","11158.58","I","Imputed value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","2009","2009","t","10868.47","I","Imputed value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","2010","2010","t","10533.9","I","Imputed value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","2011","2011","t","10147.52","I","Imputed value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","2012","2012","t","9000","E","Estimated value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","2013","2013","t","9500","E","Estimated value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","2014","2014","t","9198.42","I","Imputed value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","2015","2015","t","9305.9","I","Imputed value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","2016","2016","t","9022.13","I","Imputed value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","2017","2017","t","9175.48","E","Estimated value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","2018","2018","t","8938.3","I","Imputed value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","2019","2019","t","9045.3","E","Estimated value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","2020","2020","t","9053.03","E","Estimated value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","2021","2021","t","9012.21","E","Estimated value",""
"QCL","Crops and livestock products","583","Micronesia (Federated States of)","5510","Production","01520.01","Cassava, fresh","2022","2022","t","9036.85","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1961","1961","t","2600000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1962","1962","t","2750000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1963","1963","t","2600000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1964","1964","t","2700000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1965","1965","t","2700000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1966","1966","t","2700000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1967","1967","t","2800000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1968","1968","t","2800000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1969","1969","t","2800000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1970","1970","t","2900000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1971","1971","t","3100000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1972","1972","t","3100000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1973","1973","t","3200000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1974","1974","t","3200000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1975","1975","t","3250000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1976","1976","t","3300000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1977","1977","t","3350000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1978","1978","t","3400000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1979","1979","t","3500000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1980","1980","t","3600000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1981","1981","t","3600000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1982","1982","t","3650000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1983","1983","t","3700000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1984","1984","t","3700000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1985","1985","t","3600000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1986","1986","t","3600000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1987","1987","t","3700000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1988","1988","t","3600000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1989","1989","t","3700000","E","Estimated value",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1990","1990","t","4590360","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1991","1991","t","3690467","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1992","1992","t","3238857","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1993","1993","t","3511171","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1994","1994","t","3351565","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1995","1995","t","4178000","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1996","1996","t","4734000","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1997","1997","t","5336741","A","Official figure",""
"QCL","Crops and livestock products","508","Mozambique","5510","Production","01520.01","Cassava, fresh","1998","1998","t","5639000","A","Official figure",""
